route_id,stop_sequence,stop_name,community,node_id,stop_lat,stop_lon,location_type,location_precision
water-taxi:wt033,2,Hartley Bay dock,Hartley Bay,hartley-bay,53.425278,-129.253889,town,community centroid
water-taxi:wt033,3,Kemano (Rio Tinto),Kemano,kemano,,,,
water-taxi:wt034,1,Cow Bay Marina,Prince Rupert,cow-bay,54.3191,-130.3208,dock,stop
water-taxi:wt034,2,Kitkatla dock (Dolphin Island),Kitkatla (Gitxaała),kitkatla,53.795556,-130.431389,town,community centroid
water-taxi:wt035,1,Cow Bay Marina,Prince Rupert,cow-bay,54.3191,-130.3208,dock,stop
water-taxi:wt035,2,Lax Kw'alaams dock,Lax Kw'alaams (Port Simpson),lax-kwalaams,,,,
water-taxi:wt035,3,Gingolx dock,Gingolx (Kincolith),gingolx,,,,
water-taxi:wt035,4,Stewart dock,Stewart,stewart,,,,
water-taxi:wt035,5,Ketchikan,"Ketchikan (Alaska, USA)",ketchikan,,,,
water-taxi:wt036,1,Metlakatla Ferry Dock,Prince Rupert,metlakatla,54.336944,-130.446111,town,community centroid
water-taxi:wt036,2,Oona River dock,Oona River (Porcher Island),oona-river,53.949744,-130.251668,town,community centroid
water-taxi:wt036,3,Hartley Bay dock,Hartley Bay,hartley-bay,53.425278,-129.253889,town,community centroid
water-taxi:wt036,4,Kitkatla dock,Kitkatla (Gitxaała),kitkatla,53.795556,-130.431389,town,community centroid
water-taxi:wt037,1,Klemtu dock,Klemtu,klemtu,52.588523,-128.520782,town,community centroid
water-taxi:wt037,2,Bella Bella dock,Bella Bella,bella-bella,52.16256,-128.14521,town,stop
water-taxi:wt037,3,Bella Coola,Bella Coola,bella-coola,52.372961,-126.753506,town,community centroid
water-taxi:wt037,4,Hartley Bay,Hartley Bay,hartley-bay,53.425278,-129.253889,town,community centroid
water-taxi:wt037,5,Kitamaat Village,Kitamaat Village,kitamaat-village,,,,
water-taxi:wt037,6,Port Hardy,Port Hardy,port-hardy,50.724444,-127.498056,town,stop
water-taxi:wt037,7,Prince Rupert,Prince Rupert,prince-rupert,54.312778,-130.325278,town,community centroid
water-taxi:wt038,1,Gold River Municipal Wharf (Muchalat Inlet),Gold River,gold-river,49.781389,-126.046944,town,community centroid
water-taxi:wt038,2,Tahsis dock,Tahsis,tahsis,49.916389,-126.664444,town,community centroid
water-taxi:wt039,1,Gold River Municipal Wharf,Gold River,gold-river,49.781389,-126.046944,town,community centroid
water-taxi:wt039,2,Yuquot dock,Yuquot / Friendly Cove (Nootka Island),yuquot,49.5918,-126.6187,dock,stop
water-taxi:wt040,1,Gold River Municipal Wharf,Gold River,gold-river,49.781389,-126.046944,town,community centroid
water-taxi:wt040,2,Esperanza,Esperanza,esperanza,49.8725,-126.743333,town,community centroid
water-taxi:wt040,3,Esperanza Inlet stops,Zeballos area (Esperanza Inlet),esperanza-inlet-stops,49.8581,-126.9001,dock,stop
water-taxi:wt040,4,Kyuquot village,Kyuquot,kyuquot-village,50.0303,-127.3764,dock,stop
